Scan_Group_ID	Charge	Scan
5308	3	8356
5309	2	5150
5310	1	1626
5311	3	316
5312	2	6732
5313	1	4886
5314	4	6524
5315	1	2531
5316	4	7543
5317	2	7836
5318	2	3707
5319	3	632
5320	3	6936
5321	2	7920
5322	3	4574
5323	1	4814
5324	2	7030
5325	1	4752
5326	3	114
5327	1	6559
5328	3	6512
5329	2	240
5330	1	1838
5331	3	331
5332	3	514
5333	2	4310
5334	3	7992
5335	3	527
5336	3	102
5337	3	944
5338	1	1452
5339	2	952
5340	2	5064
5341	1	1623
5342	2	808
5343	1	4640
5344	3	5846
5345	3	676
5346	2	2080
5347	3	7023
5348	4	7252
5349	2	378
5350	3	8092
5351	2	1408
5352	1	4660
5353	3	1436
5354	3	559
5355	3	8239
5356	3	6923
5357	3	8310
5358	3	7340
5359	1	2511
5360	2	786
5361	3	339
5362	3	7431
5363	3	7351
5364	1	2556
5365	3	720
5366	3	1682
5367	3	5455
5368	3	5028
5369	3	7279
5370	1	8299
5371	1	5779
5372	3	8114
5373	2	432
5374	3	7906
5375	3	414
5376	3	8335
5377	3	8290
5378	2	272
5379	3	8342
5380	1	6535
5381	1	4002
5382	3	308
5383	2	655
5384	3	580
5385	3	7718
5386	4	3572
5387	2	6322
5388	1	4099
5389	3	8227
5390	2	1454
5391	3	1066
5392	3	5147
5393	3	8136
5394	3	163
5395	2	3780
5396	2	78
5397	1	3526
5398	2	4023
5399	3	214
5400	3	467
5401	2	4424
5402	3	8122
5403	3	7875
5404	3	680
5405	3	552
5406	3	7827
5407	3	458
5408	2	2004
5409	3	4768
5410	3	1239
5411	4	7819
5412	3	955
5413	3	311
5414	3	480
5415	2	5387
5416	3	8184
5417	3	1530
5418	2	683
5419	2	932
5420	1	4192
5421	3	84
5422	1	5524
5423	4	4612
5424	3	7970
5425	3	6666
5426	2	408
5427	3	47
5427	3	203
5428	3	8246
5429	3	1286
5430	3	83
5431	1	3039
5432	2	779
5433	2	1555
5434	2	160
5435	3	860
5436	3	179
5437	2	1276
5438	3	5442
5439	2	450
5440	3	6470
5440	3	6619
5441	3	86
5442	1	5280
5443	2	636
5444	4	8183
5445	1	1038
5446	1	4000
5447	2	2672
5448	3	7878
5449	3	1988
5450	1	2958
5451	3	6539
5452	4	7399
5453	2	2120
5454	2	964
5455	2	4104
5456	3	5962
5457	1	7620
5458	1	3048
5459	3	6854
5460	2	6806
5461	2	347
5462	2	4063
5463	3	3591
5464	3	2520
5465	2	2135
5466	2	3952
5467	1	6018
5468	3	3111
5469	1	2706
5470	3	284
5471	3	4623
5472	2	5355
5473	2	912
5474	3	6900
5475	3	1044
5476	1	4536
5477	2	795
5478	1	2766
5479	2	891
5480	4	6055
5481	3	88
5482	3	164
5483	1	4520
5484	3	8135
5485	2	7884
5486	3	604
5487	3	491
5488	2	295
5489	4	7022
5490	2	972
5491	2	856
5492	2	695
5493	3	167
5494	1	1079
5495	3	7422
5496	3	2212
5497	1	2636
5498	3	196
5499	3	464
5500	2	1943
5501	1	928
5502	1	6968
5503	3	1162
5504	3	96
5505	1	5594
5506	3	104
5507	3	6788
5508	2	1003
5509	3	2087
5510	1	6582
5511	3	7103
5512	1	2123
5513	3	1235
5514	3	743
5515	2	5384
5516	2	6536
5517	3	1751
5518	3	6932
5519	3	7280
5520	3	750
5521	2	8239
5522	3	1047
5523	2	3934
5524	2	798
5525	3	1008
5526	3	6255
5527	2	6623
5528	3	2912
5529	2	5090
5530	3	7636
5531	3	8295
5532	1	5868
5533	3	8355
5534	2	3024
5535	3	6768
5536	1	2326
5537	3	6172
5538	2	8135
5539	3	8132
5540	3	7940
5541	1	3534
5542	3	7780
5543	2	46
5544	5	6728
5545	2	5091
5546	2	5599
5547	3	6939
5548	2	960
5549	3	31
5550	3	454
5551	4	7744
5552	2	51
5553	3	747
5554	3	1196
5555	3	7922
5556	4	3347
5557	3	7944
5558	3	952
5559	3	6948
5560	3	5332
5561	3	6511
5562	3	42
5563	1	4384
5564	1	5156
5565	2	759
5566	3	4291
5567	2	191
5568	3	48
5569	3	618
5570	3	543
5571	1	2350
5572	2	8330
5573	3	2820
5574	1	5760
5575	2	1178
5576	1	5831
5577	3	422
5578	3	4459
5579	3	683
5580	2	340
5581	3	2856
5582	3	195
5583	4	7110
5584	3	471
5585	3	1319
5586	2	6468
5587	1	5098
5588	3	5255
5589	2	784
5590	3	324
5591	3	1076
5592	1	2343
5593	4	6498
5594	4	7424
5595	2	8090
5596	3	8306
5597	3	770
5598	3	8292
5599	2	527
5600	1	3687
5601	3	7020
5602	3	6132
5603	1	1359
5604	3	775
5605	2	163
5606	4	7064
5607	4	6468
5608	2	8136
5609	1	2047
5610	3	639
5611	3	7332
5612	2	7680
5613	1	6407
5614	1	6802
5615	1	6111
5616	2	6774
5617	3	7536
5618	3	570
5619	1	1603
5620	1	7876
5621	3	584
5622	3	1416
5623	2	142
5624	1	6326
5625	1	4790
5626	2	1138
5627	3	448
5628	2	1619
5629	1	6386
5630	1	8163
5631	4	6696
5632	3	8031
5633	3	8206
5634	1	4095
5635	3	968
5636	1	5803
5637	3	58
5638	3	7098
5639	2	936
5640	1	2930
5641	3	851
5642	3	1400
5643	3	908
5644	3	4264
5645	4	6471
5646	2	6108
5647	4	7184
5648	1	943
5649	3	8367
5650	2	1042
5651	1	2156
5652	3	1042
5653	3	8218
5654	2	1519
5655	3	819
5656	3	2100
5657	3	1068
5658	3	6464
5659	2	6180
5660	1	4963
5661	1	8288
5662	2	1008
5663	2	7351
5664	3	1151
5665	2	1050
5666	1	3128
5667	3	5950
5668	2	195
5669	4	5616
5670	1	6506
5671	3	647
5672	1	5687
5673	2	1580
5674	3	204
5675	1	8344
5676	1	5531
5677	3	423
5678	3	511
5679	2	516
5680	3	2430
5681	2	4891
5682	3	6232
5683	3	1336
5684	1	5374
5685	3	344
5686	3	914
5687	3	1439
5688	3	36
5689	3	5159
5690	3	6860
5691	3	6142
5692	4	8160
5693	2	7859
5694	2	832
5695	2	4816
5696	3	108
5697	3	191
5698	2	1176
5699	2	8198
5700	1	2567
5701	2	6308
5702	2	351
5703	3	4463
5704	2	587
5705	2	3654
5706	1	6819
5707	2	7756
5708	3	5970
5709	2	4880
5710	2	702
5711	3	4548
5712	2	3955
5713	3	544
5714	3	71
5715	1	2483
5716	3	2622
5717	1	678
5718	1	6300
5719	3	700
5720	2	3639
5721	3	502
5721	3	503
5722	1	5592
5723	4	8255
5724	2	4012
5725	2	4194
5726	5	4792
5727	3	276
5728	3	78
5729	1	4219
5730	1	7619
5731	3	64
5732	2	2978
5733	3	1778
5734	2	4254
5735	3	3455
5736	3	6503
5737	1	4308
5738	3	906
5739	2	2662
5740	2	523
5741	2	1503
5742	3	4784
5743	2	5174
5744	3	772
5745	5	6244
5746	3	79
5747	3	8312
5748	3	4684
5749	1	8127
5750	2	1204
5751	3	6531
5752	2	1308
5753	2	5139
5754	1	3388
5755	3	547
5756	2	144
5757	1	1168
5758	3	259
5759	2	8251
5760	3	7796
5761	3	135
5762	3	7234
5763	3	1307
5764	3	7172
5765	1	5874
5766	2	422
5767	3	4807
5768	2	728
5769	3	323
5770	3	3734
5771	1	8343
5772	3	382
5773	4	6711
5774	2	1779
5775	1	1750
5776	2	467
5777	3	7606
5778	3	7100
5779	3	564
5780	1	4982
5781	3	6808
5782	3	447
5783	1	6103
5784	1	2167
5785	2	6120
5786	3	8192
5787	3	6732
5788	2	752
5789	3	1634
5790	2	1532
5791	3	168
5791	3	282
5792	2	714
5793	2	1414
5794	3	8032
5795	4	7607
5796	2	1170
5797	3	59
5798	3	8228
5799	1	3011
5800	1	3627
5801	1	2888
5802	3	4302
5803	3	6719
5804	3	8195
5805	3	1152
5806	2	5819
5807	1	926
5808	4	7483
5809	1	8067
5810	2	1062
5811	1	7862
5812	2	8368
5813	2	264
5814	2	8364
5815	2	7171
5816	3	3854
5817	3	496
5818	3	32
5819	1	8191
5820	2	915
5821	1	1590
5822	3	2771
5823	2	1096
5824	2	70
5825	3	7967
5826	3	2967
5827	1	6263
5828	3	6078
5829	3	1475
5830	2	4804
5831	3	644
5832	3	3142
5833	2	5435
5834	4	7480
5835	4	7978
5836	4	6328
5837	2	2795
5838	2	7764
5839	1	3894
5840	3	219
5841	2	7475
5842	1	1862
5843	3	451
5844	4	6340
5845	3	779
5846	3	6215
5847	3	5620
5848	3	8016
5849	3	759
5850	3	3483
5851	2	95
5852	2	6299
5853	1	6456
5854	2	2116
5855	2	531
5856	4	7210
5857	3	5468
5858	3	4984
5859	3	796
5860	2	3162
5861	3	7815
5862	3	6703
5863	2	950
5864	1	8326
5865	5	8070
5866	3	792
5867	2	848
5868	1	5171
5869	2	1228
5870	1	4458
5871	2	1118
5872	1	8279
5873	4	7615
5874	1	6975
5875	3	5031
5876	2	799
5877	3	408
5878	3	1106
5879	1	8111
5880	2	188
5881	3	894
5882	3	144
5883	1	751
5884	2	3636
5885	2	392
5886	1	8267
5887	3	3231
5888	2	796
5889	2	7403
5890	1	6002
5891	3	428
5892	2	5035
5893	2	5758
5894	3	280
5895	3	1274
5896	5	8044
5897	3	283
5898	3	688
5899	1	8156
5900	2	383
5901	3	1198
5902	3	5254
5903	1	5278
5904	3	1056
5905	3	343
5906	2	2475
5907	3	6284
5908	1	7639
5908	1	7640
5909	3	6824
5910	3	7294
5911	1	6611
5912	3	7447
5913	3	7728
5914	3	7327
5915	1	2406
5916	1	5872
5917	1	2114
5918	2	3820
5919	3	5512
5920	2	1339
5921	1	8338
5921	1	8339
5922	1	8204
5923	3	3774
5924	3	7722
5925	1	4884
5926	1	3932
5927	3	4568
5928	2	684
5929	3	7808
5930	3	494
5931	1	6119
5932	2	5467
5933	1	6138
5934	3	554
5935	2	6698
5936	1	1648
5937	1	3374
5938	3	180
5939	3	188
5940	3	924
5941	3	886
5942	2	3239
5943	1	5320
5944	1	2179
5945	1	2368
5946	3	7198
5947	3	654
5948	3	1272
5949	3	2859
5950	1	5051
5951	3	8124
5952	4	7224
5953	3	40
5954	2	584
5955	3	4879
5956	1	4830
5956	1	4832
5957	2	8306
5958	3	6648
5959	1	5931
5960	3	859
5961	2	474
5962	1	8231
5963	1	1399
5964	2	5919
5965	2	2066
5966	3	4680
5967	2	2119
5968	2	632
5969	3	4968
5970	2	908
5971	3	566
5972	3	3376
5973	2	8172
5974	3	592
5975	3	1074
5976	3	4042
5977	1	5330
5978	3	5170
5979	1	3870
5980	3	2610
5981	3	5051
5982	3	4256
5983	2	5039
5984	3	3556
5985	3	354
5986	2	4887
5987	3	8350
5988	4	6467
5989	2	5771
5990	3	2592
5991	2	8296
5992	2	1263
5993	2	3331
5994	3	3456
5995	2	700
5996	3	415
5997	2	5428
5998	2	1287
5999	2	1835
6000	2	580
6001	2	1074
6002	2	6176
6003	3	3818
6004	2	8268
6005	2	8319
6006	4	6035
6007	2	8232
6008	2	4459
6009	1	2344
6010	3	684
6011	4	7886
6012	3	848
6013	4	2864
6014	3	8252
6015	3	1156
6016	3	5755
6017	1	3334
6018	2	8195
6019	1	506
6020	2	8342
6021	2	1223
6022	3	1110
6023	3	607
6024	3	5451
6025	2	1047
6026	3	300
6027	3	780
6028	2	2712
6029	5	7612
6030	2	7931
6031	3	8224
6032	3	6922
6033	2	802
6034	2	4875
6035	4	8144
6036	3	7868
6037	2	3111
6038	2	1259
6039	3	755
6040	3	692
6041	3	95
6042	2	615
6043	2	919
6044	3	295
6045	1	8278
6045	1	8280
6046	3	1410
6047	3	174
6048	4	7858
6048	4	7859
6049	1	6902
6050	4	7900
6051	1	7966
6052	3	4139
6053	1	4606
6054	3	996
6055	2	5955
6056	1	4839
6057	3	3196
6058	3	3611
6059	3	7170
6060	1	2862
6061	1	8327
6062	3	7166
6063	3	1203
6064	3	863
6065	4	4828
6066	1	7260
6067	4	5447
6068	3	296
6069	2	836
6070	1	3743
6071	1	7672
6072	3	1030
6073	2	4824
6074	2	5268
6075	2	1470
6076	2	894
6077	2	510
6078	2	316
6079	3	103
6080	2	708
6081	4	7791
6082	2	660
6083	2	3006
6084	3	6662
6085	1	2811
6086	2	4284
6087	4	4551
6088	3	2898
6089	3	5518
6090	3	4496
6091	2	214
6092	1	2200
6093	2	3012
6094	4	4716
6095	1	1180
6096	1	1898
6097	3	8315
6098	1	903
6099	2	906
6100	2	914
6101	3	470
6102	3	5260
6103	3	686
6104	1	5459
6105	1	5568
6106	3	2463
6107	3	6036
6108	3	884
6109	3	536
6110	2	252
6111	3	7798
6112	3	7763
6113	1	5844
6114	3	3180
6115	1	4079
6116	2	1059
6116	2	1060
6117	2	26
6118	3	782
6119	3	3706
6120	2	7175
6121	1	4262
6122	1	3616
6123	1	1690
6124	3	1020
6125	2	68
6126	2	164
6127	3	5259
6128	3	8330
6129	1	2336
6130	3	3984
6131	1	4344
6132	1	5371
6133	4	7652
6134	3	1580
6135	2	64
6136	4	7496
6137	3	7950
6138	1	5696
6139	1	790
6140	1	6564
6141	3	162
6142	2	6339
6143	3	642
6144	3	416
6145	3	912
6146	3	495
6147	3	7690
6148	2	311
6149	3	336
6150	2	6864
6151	1	1858
6152	3	703
6153	4	7882
6154	4	7691
6155	3	3212
6156	2	8300
6157	3	183
6158	3	8059
6159	1	622
6160	1	1991
6161	3	8296
6162	2	4628
6163	4	6094
6164	3	8242
6165	3	6863
6166	3	318
6167	2	6699
6168	3	1736
6169	1	3383
6170	3	251
6171	1	5128
6172	1	1163
6173	2	612
6174	2	5574
6175	3	3200
6176	2	1238
6177	3	452
6178	3	3690
6179	3	939
6180	3	942
6181	2	452
6182	3	7276
6183	3	586
6184	3	3676
6185	3	7588
6186	3	7839
6187	3	1146
6188	3	774
6189	1	3122
6190	1	2602
6191	3	1108
6192	2	944
6193	1	3035
6194	3	716
6195	1	696
6196	2	1046
6197	1	2015
6198	2	3520
6199	2	8367
6200	2	6627
6201	3	7692
6202	2	819
6203	1	5858
6204	3	524
6205	3	1087
6206	4	7787
6207	2	635
6208	3	1107
6209	1	3876
6210	2	6940
6211	3	636
6212	1	7060
6213	3	1276
6214	1	1092
6215	3	5540
6216	1	8236
6217	2	8314
6218	3	2860
6219	1	1691
6220	2	3584
6221	1	5960
6222	3	7820
6223	3	7931
6224	3	7114
6225	4	4796
6226	2	5119
6227	4	6220
6228	3	518
6229	1	4955
6230	2	3660
6231	1	1875
6232	2	3366
6233	3	4494
6234	1	827
6235	1	1375
6236	2	326
6237	4	7011
6238	3	250
6239	3	5604
6240	3	1842
6241	3	5672
6242	2	652
6243	3	376
6244	2	31
6245	1	1258
6246	2	547
6247	2	7840
6248	2	4188
6249	1	2056
6250	1	3308
6251	1	151
6252	3	5203
6253	2	338
6254	1	8040
6255	2	5643
6256	3	1767
6257	2	1542
6258	1	8120
6259	3	3868
6260	1	6384
6261	2	4176
6262	2	5026
6263	3	5894
6264	3	531
6265	3	598
6266	1	6844
6267	3	16
6268	1	7958
6269	2	8218
6270	1	6442
6271	1	8336
6272	1	2078
6273	2	4840
6274	1	3123
6275	2	480
6276	1	1588
6277	4	7059
6278	3	8215
6279	3	8271
6280	1	1114
6281	1	4450
6282	1	4127
6283	1	896
6284	1	3080
6285	2	7654
6286	1	1952
6287	2	1307
6288	2	924
6289	3	328
6290	1	1804
6291	2	640
6292	1	1191
6293	1	1054
6294	1	8282
6294	1	8283
6295	1	8352
6296	1	8243
6297	1	907
6298	1	7959
6299	1	3306
6300	1	1674
6301	1	1548
6302	1	1348
6303	2	6763
6304	1	5104
6305	1	875
6306	1	1384
6307	1	664
6308	1	7196
6309	1	8259
6310	1	6022
6311	1	748
6312	1	2439
6313	1	238
6314	1	50
6315	1	1879
6316	1	910
6317	1	2138
6318	1	7152
6319	1	3344
6320	1	948
6321	1	1347
6322	1	3439
6323	1	1215
6324	1	718
6325	1	3816
6326	1	898
6327	1	1112
6328	1	8238
6329	1	362
6330	1	2498
6331	1	2504
6332	1	8328
6333	1	2564
6334	1	4191
6335	1	5404
6336	1	3892
6337	1	4523
6338	1	3723
6339	1	1920
6340	1	4506
6341	1	5899
6342	1	4106
6343	1	4232
6344	1	1367
6345	1	148
6346	1	1358
6347	1	3908
6348	1	6127
6349	1	2920
6350	1	334
6351	1	628
6352	1	3044
6353	1	3367
6354	1	3807
6355	1	123
6356	1	590
6357	1	8019
6358	1	1014
6359	1	127
6360	1	390
6361	1	2184
6362	1	620
6363	1	2810
6364	1	22
6365	1	576
6366	1	3782
6367	1	8202
6368	1	122
6369	1	3068
6370	1	15
6371	1	239
6372	1	8308
6373	1	3314
6374	1	4974
6375	1	927
6376	1	2147
6377	1	528
6378	1	3
6379	1	7
6379	1	363
6380	1	650
6381	1	3559
6382	1	626
6382	1	627
6383	1	478
6384	1	486
6385	1	368
6386	1	991
6387	1	887
6388	1	1231
6389	1	1164
6390	1	243
6391	1	38
6392	1	803
6393	1	8
6394	1	394
6395	1	2016
6396	1	5008
6397	1	754
6398	1	411
6399	1	1664
6400	1	247
6400	1	498
6400	1	499
6401	1	1000
6402	1	1299
6403	1	4815
6404	1	3398
6405	1	370
6406	1	1016
6407	1	4080
6408	1	11
6409	1	2675
6410	1	487
6411	1	4826
6412	1	407
6413	1	359
6414	1	879
6415	1	651
6416	1	608
6417	1	572
6418	1	255
6419	1	954
6420	1	4303
6421	1	2044
6422	1	930
6423	1	4
6424	1	244
6425	1	3906
6426	1	4510
6427	1	2
6428	1	3539
6429	1	8187
6430	1	136
6431	1	488
6432	1	7899
6433	1	4579
6434	1	8307
6435	1	138
6436	1	2083
6437	1	118
6437	1	120
6438	1	818
6439	1	5522
6440	1	1015
6441	1	10
6442	1	614
6443	1	878
6444	1	19
6445	1	14
6446	1	398
6446	1	399
6447	1	698
6448	1	735
6449	1	5738
6450	1	2830
6451	1	8354
6452	1	526
6453	1	7679
6454	1	8284
6455	1	8216
6456	1	315
6457	1	838
6458	1	508
6459	1	1486
6460	1	4359
6461	1	2103
6462	1	8147
6463	1	1752
6464	1	1843
6465	1	124
6465	1	150
6466	1	371
6467	1	1396
6468	1	358
6468	1	360
6469	1	266
6470	1	839
6471	1	767
6472	1	4470
6473	1	610
6474	1	668
6475	1	270
6476	1	1134
6477	1	6
6478	1	12
6479	1	18
6480	1	126
6481	1	787
6482	1	1002
6483	1	760
6484	1	235
6485	1	870
6486	1	234
6486	1	236
6487	1	8240
6488	1	6168
6489	1	742
6490	1	8116
6491	1	35
6492	1	746
6493	1	154
6494	1	2420
6495	1	246
6496	1	254
6497	1	131
6498	1	8331
6499	1	119
6500	1	140
6501	1	8334
6502	1	20
6503	1	248
6504	1	128
