Scan_Number_Start	Scan_Number_End	Charge	Quality_Score	Precursor_MZ	BPI
95576	95576	2	1	926.6984	0
95576	95576	3	1	926.6984	0
95577	95577	2	1	1224.9482	0
95577	95577	3	1	1224.9482	0
95578	95578	2	1	1224.9482	0
95578	95578	3	1	1224.9482	0
95579	95579	2	1	1159.9266	0
95579	95579	3	1	1159.9265	0
95580	95580	2	1	1095.6924	0
95580	95580	3	1	1095.6923	0
95581	95581	2	1	1095.6924	0
95581	95581	3	1	1095.6923	0
95582	95582	2	1	793.4943	0
95582	95582	3	1	793.4943	0
95583	95583	2	1	793.4943	0
95583	95583	3	1	793.4943	0
95584	95584	2	1	998.907	0
95584	95584	3	1	998.907	0
95585	95585	2	1	998.907	0
95585	95585	3	1	998.907	0
95586	95586	2	1	1315.321	0
95586	95586	3	1	1315.321	0
95587	95587	2	1	1368.3157	0
95587	95587	3	1	1368.3157	0
95588	95588	2	1	1368.3157	0
95588	95588	3	1	1368.3157	0
95589	95589	2	1	1354.6029	0
95589	95589	3	1	1354.6029	0
95591	95591	2	1	1350.4122	0
95591	95591	3	1	1350.4122	0
95592	95592	2	1	1437.0825	0
95592	95592	3	1	1437.0825	0
95593	95593	2	1	1078.5282	0
95593	95593	3	1	1078.5282	0
95594	95594	2	1	1078.5282	0
95594	95594	3	1	1078.5282	0
95595	95595	2	1	1093.9236	0
95595	95595	3	1	1093.9235	0
95596	95596	2	1	889.073	0
95596	95596	3	1	889.0729	0
95597	95597	2	1	889.073	0
95597	95597	3	1	889.0729	0
95598	95598	2	1	889.073	0
95598	95598	3	1	889.0729	0
95599	95599	2	1	1246.7986	0
95599	95599	3	1	1246.7985	0
95600	95600	2	1	1246.7986	0
95600	95600	3	1	1246.7985	0
95601	95601	2	1	927.4534	0
95601	95601	3	1	927.4534	0
95602	95602	2	1	927.4534	0
95602	95602	3	1	927.4534	0
95603	95603	2	1	1251.7889	0
95603	95603	3	1	1251.7888	0
95605	95605	2	1	642.3472	0
95605	95605	3	1	642.3472	0
95606	95606	2	1	642.3472	0
95606	95606	3	1	642.3472	0
95607	95607	2	1	915.4113	0
95607	95607	3	1	915.4113	0
95608	95608	2	1	915.4113	0
95608	95608	3	1	915.4113	0
95609	95609	2	1	1424.1887	0
95609	95609	3	1	1424.1887	0
95610	95610	2	1	1184.4441	0
95610	95610	3	1	1184.4441	0
95611	95611	2	1	1184.4441	0
95611	95611	3	1	1184.4441	0
95613	95613	2	1	1119.7977	0
95613	95613	3	1	1119.7977	0
95614	95614	2	1	1220.6218	0
95614	95614	3	1	1220.6218	0
95616	95616	2	1	1231.3717	0
95616	95616	3	1	1231.3717	0
95617	95617	2	1	1231.3717	0
95617	95617	3	1	1231.3717	0
95618	95618	2	1	1501.5581	0
95618	95618	3	1	1501.5581	0
95619	95619	2	1	1262.1077	0
95619	95619	3	1	1262.1077	0
95620	95620	2	1	1262.1077	0
95620	95620	3	1	1262.1077	0
95621	95621	2	1	1241.1826	0
95621	95621	3	1	1241.1826	0
95622	95622	2	1	1241.1826	0
95622	95622	3	1	1241.1826	0
95623	95623	2	1	1217.6979	0
95623	95623	3	1	1217.6979	0
95624	95624	2	1	1217.6979	0
95624	95624	3	1	1217.6979	0
95625	95625	2	1	1292.9159	0
95625	95625	3	1	1292.9159	0
95627	95627	2	1	1047.9584	0
95627	95627	3	1	1047.9584	0
95628	95628	2	1	1436.7147	0
95628	95628	3	1	1436.7146	0
95629	95629	2	1	1329.3234	0
95629	95629	3	1	1329.3234	0
95631	95631	2	1	1329.3234	0
95631	95631	3	1	1329.3234	0
95632	95632	2	1	1018.5179	0
95632	95632	3	1	1018.5179	0
95633	95633	2	1	1018.5179	0
95633	95633	3	1	1018.5179	0
95634	95634	2	1	1050.9559	0
95634	95634	3	1	1050.9558	0
95635	95635	2	1	1050.9559	0
95635	95635	3	1	1050.9558	0
95637	95637	2	1	1497.1638	0
95637	95637	3	1	1497.1638	0
95638	95638	2	1	1497.1638	0
95638	95638	3	1	1497.1638	0
95639	95639	2	1	1253.2356	0
95639	95639	3	1	1253.2356	0
95640	95640	2	1	1253.2356	0
95640	95640	3	1	1253.2356	0
95642	95642	2	1	1462.3347	0
95642	95642	3	1	1462.3347	0
95643	95643	2	1	1462.3347	0
95643	95643	3	1	1462.3347	0
95644	95644	2	1	1260.9719	0
95644	95644	3	1	1260.9719	0
95645	95645	2	1	1260.9719	0
95645	95645	3	1	1260.9719	0
95646	95646	2	1	1231.709	0
95646	95646	3	1	1231.7089	0
95647	95647	2	1	1036.0481	0
95647	95647	3	1	1036.0481	0
95649	95649	2	1	1036.0481	0
95649	95649	3	1	1036.0481	0
95650	95650	2	1	1407.3419	0
95650	95650	3	1	1407.3419	0
95651	95651	2	1	1407.3419	0
95651	95651	3	1	1407.3419	0
95652	95652	2	1	1532.3641	0
95652	95652	3	1	1532.364	0
95653	95653	2	1	1532.3641	0
95653	95653	3	1	1532.364	0
95654	95654	2	1	1338.308	0
95654	95654	3	1	1338.3079	0
95655	95655	2	1	1338.308	0
95655	95655	3	1	1338.3079	0
95656	95656	2	1	1243.2887	0
95656	95656	3	1	1243.2887	0
95658	95658	2	1	906.9199	0
95658	95658	3	1	906.9199	0
95659	95659	2	1	906.9199	0
95659	95659	3	1	906.9199	0
95660	95660	2	1	1011.5154	0
95660	95660	3	1	1011.5154	0
95661	95661	2	1	1011.5154	0
95661	95661	3	1	1011.5154	0
95663	95663	2	1	1098.692	0
95663	95663	3	1	1098.692	0
95664	95664	2	1	1098.692	0
95664	95664	3	1	1098.692	0
95665	95665	2	1	477.824	0
95665	95665	3	1	477.824	0
95666	95666	2	1	477.824	0
95666	95666	3	1	477.824	0
95667	95667	1	1	732.55	0
95669	95669	2	1	1467.245	0
95669	95669	3	1	1467.2449	0
95670	95670	2	1	1467.245	0
95670	95670	3	1	1467.2449	0
95672	95672	2	1	1480.0264	0
95672	95672	3	1	1480.0264	0
95673	95673	2	1	1480.0264	0
95673	95673	3	1	1480.0264	0
95674	95674	2	1	1180.5353	0
95674	95674	3	1	1180.5352	0
95675	95675	2	1	1180.5353	0
95675	95675	3	1	1180.5352	0
95676	95676	2	1	1282.8395	0
95676	95676	3	1	1282.8394	0
95677	95677	2	1	1282.8395	0
95677	95677	3	1	1282.8394	0
95679	95679	2	1	1244.7129	0
95679	95679	3	1	1244.7129	0
95680	95680	2	1	1244.7129	0
95680	95680	3	1	1244.7129	0
95681	95681	2	1	1259.0829	0
95681	95681	3	1	1259.0829	0
95682	95682	2	1	1060.3835	0
95682	95682	3	1	1060.3835	0
95683	95683	2	1	1299.1716	0
95683	95683	3	1	1299.1716	0
95685	95685	2	1	1263.8097	0
95685	95685	3	1	1263.8097	0
95686	95686	2	1	1263.8097	0
95686	95686	3	1	1263.8097	0
95688	95688	2	1	1311.911	0
95688	95688	3	1	1311.911	0
95689	95689	2	1	1071.6849	0
95689	95689	3	1	1071.6848	0
95691	95691	2	1	1071.6849	0
95691	95691	3	1	1071.6848	0
95692	95692	2	1	1498.5167	0
95692	95692	3	1	1498.5167	0
95693	95693	2	1	1517.0779	0
95693	95693	3	1	1517.0779	0
95695	95695	2	1	1450.6284	0
95695	95695	3	1	1450.6284	0
95696	95696	2	1	1450.6284	0
95696	95696	3	1	1450.6284	0
95697	95697	2	1	1119.0723	0
95697	95697	3	1	1119.0723	0
95698	95698	2	1	1070.8402	0
95698	95698	3	1	1070.8402	0
95699	95699	2	1	1070.8402	0
95699	95699	3	1	1070.8402	0
95700	95700	2	1	1114.1495	0
95700	95700	3	1	1114.1494	0
95701	95701	2	1	1062.2665	0
95701	95701	3	1	1062.2664	0
95702	95702	2	1	1062.2665	0
95702	95702	3	1	1062.2664	0
95703	95703	2	1	1232.8745	0
95703	95703	3	1	1232.8745	0
95704	95704	2	1	1486.3503	0
95704	95704	3	1	1486.3503	0
95706	95706	2	1	1459.2438	0
95706	95706	3	1	1459.2437	0
95707	95707	2	1	1459.2438	0
95707	95707	3	1	1459.2437	0
95708	95708	2	1	1037.9734	0
95708	95708	3	1	1037.9734	0
95709	95709	2	1	1102.011	0
95709	95709	3	1	1102.011	0
95711	95711	2	1	1102.011	0
95711	95711	3	1	1102.011	0
95712	95712	2	1	1359.291	0
95712	95712	3	1	1359.291	0
95713	95713	2	1	1359.291	0
95713	95713	3	1	1359.291	0
95715	95715	2	1	1487.7445	0
95715	95715	3	1	1487.7444	0
95716	95716	2	1	1487.7445	0
95716	95716	3	1	1487.7444	0
95717	95717	2	1	989.9388	0
95717	95717	3	1	989.9388	0
95718	95718	2	1	989.9388	0
95718	95718	3	1	989.9388	0
95719	95719	2	1	1093.1901	0
95719	95719	3	1	1093.1901	0
95720	95720	2	1	1093.1901	0
95720	95720	3	1	1093.1901	0
95721	95721	2	1	1191.5615	0
95721	95721	3	1	1191.5615	0
95722	95722	2	1	1191.5615	0
95722	95722	3	1	1191.5615	0
95723	95723	2	1	1450.3336	0
95723	95723	3	1	1450.3336	0
95724	95724	2	1	1450.3336	0
95724	95724	3	1	1450.3336	0
95725	95725	2	1	867.0912	0
95725	95725	3	1	867.0912	0
95726	95726	2	1	867.0912	0
95726	95726	3	1	867.0912	0
95727	95727	2	1	1217.7821	0
95727	95727	3	1	1217.782	0
95730	95730	2	1	999.3231	0
95730	95730	3	1	999.3231	0
95731	95731	2	1	1446.5297	0
95731	95731	3	1	1446.5298	0
95732	95732	2	1	784.3403	0
95732	95732	3	1	784.3403	0
95733	95733	2	1	784.3403	0
95733	95733	3	1	784.3403	0
95734	95734	2	1	1115.4177	0
95734	95734	3	1	1115.4177	0
95737	95737	2	1	762.8238	0
95737	95737	3	1	762.8238	0
95738	95738	2	1	762.8238	0
95738	95738	3	1	762.8238	0
95739	95739	2	1	1355.3147	0
95739	95739	3	1	1355.3147	0
95740	95740	2	1	1082.115	0
95740	95740	3	1	1082.115	0
95741	95741	2	1	1082.115	0
95741	95741	3	1	1082.115	0
95742	95742	2	1	1003.6762	0
95742	95742	3	1	1003.6762	0
95743	95743	2	1	1003.6762	0
95743	95743	3	1	1003.6762	0
95744	95744	2	1	1313.0707	0
95744	95744	3	1	1313.0706	0
95745	95745	2	1	1313.0707	0
95745	95745	3	1	1313.0706	0
95747	95747	2	1	1453.4364	0
95747	95747	3	1	1453.4363	0
95748	95748	2	1	1453.4364	0
95748	95748	3	1	1453.4363	0
95749	95749	2	1	1297.0145	0
95749	95749	3	1	1297.0145	0
95750	95750	2	1	1045.4551	0
95750	95750	3	1	1045.4551	0
95751	95751	2	1	1045.4551	0
95751	95751	3	1	1045.4551	0
95752	95752	2	1	870.7075	0
95752	95752	3	1	870.7075	0
95753	95753	2	1	870.7075	0
95753	95753	3	1	870.7075	0
95754	95754	2	1	913.4711	0
95754	95754	3	1	913.4711	0
95755	95755	2	1	913.4711	0
95755	95755	3	1	913.4711	0
95756	95756	2	1	908.626	0
95756	95756	3	1	908.626	0
95757	95757	2	1	908.626	0
95757	95757	3	1	908.626	0
95759	95759	2	1	1143.723	0
95760	95760	2	1	1143.723	0
95762	95762	2	1	919.9863	0
95762	95762	3	1	919.9863	0
95763	95763	2	1	919.9863	0
95763	95763	3	1	919.9863	0
95764	95764	2	1	1473.542	0
95764	95764	3	1	1473.542	0
95765	95765	2	1	925.897	0
95765	95765	3	1	925.897	0
95766	95766	2	1	925.897	0
95766	95766	3	1	925.897	0
95767	95767	2	1	1194.9728	0
95767	95767	3	1	1194.9728	0
95768	95768	2	1	1194.9728	0
95768	95768	3	1	1194.9728	0
95770	95770	2	1	1242.0166	0
95770	95770	3	1	1242.0165	0
95771	95771	2	1	893.049	0
95771	95771	3	1	893.049	0
95772	95772	2	1	893.049	0
95772	95772	3	1	893.049	0
95774	95774	2	1	1255.224	0
95774	95774	3	1	1255.224	0
95775	95775	2	1	1255.224	0
95775	95775	3	1	1255.224	0
95776	95776	2	1	1224.7919	0
95776	95776	3	1	1224.7919	0
95777	95777	2	1	1115.567	0
95777	95777	3	1	1115.567	0
95778	95778	2	1	1496.1603	0
95778	95778	3	1	1496.1602	0
95779	95779	2	1	1496.1603	0
95779	95779	3	1	1496.1602	0
95780	95780	2	1	1231.0392	0
95780	95780	3	1	1231.0391	0
95781	95781	2	1	943.1064	0
95781	95781	3	1	943.1064	0
95782	95782	2	1	943.1064	0
95782	95782	3	1	943.1064	0
95783	95783	2	1	943.1064	0
95783	95783	3	1	943.1064	0
95785	95785	2	1	981.8519	0
95785	95785	3	1	981.8519	0
95786	95786	2	1	981.8519	0
95786	95786	3	1	981.8519	0
95787	95787	2	1	1316.63	0
95787	95787	3	1	1316.63	0
95788	95788	2	1	1316.63	0
95788	95788	3	1	1316.63	0
95789	95789	2	1	1299.8462	0
95789	95789	3	1	1299.8462	0
95790	95790	2	1	1299.8462	0
95790	95790	3	1	1299.8462	0
95792	95792	2	1	1203.0891	0
95792	95792	3	1	1203.0891	0
95793	95793	2	1	1203.0891	0
95793	95793	3	1	1203.0891	0
95795	95795	2	1	817.8033	0
95795	95795	3	1	817.8033	0
95796	95796	2	1	817.8033	0
95796	95796	3	1	817.8033	0
95797	95797	2	1	1364.7645	0
95797	95797	3	1	1364.7645	0
95798	95798	2	1	917.7781	0
95798	95798	3	1	917.7781	0
95800	95800	2	1	917.7781	0
95800	95800	3	1	917.7781	0
95801	95801	2	1	1137.7986	0
95801	95801	3	1	1137.7986	0
95802	95802	2	1	1137.7986	0
95802	95802	3	1	1137.7986	0
95803	95803	2	1	1121.6417	0
95803	95803	3	1	1121.6416	0
95805	95805	2	1	893.5723	0
95805	95805	3	1	893.5723	0
95806	95806	2	1	893.5723	0
95806	95806	3	1	893.5723	0
95807	95807	2	1	1206.9396	0
95807	95807	3	1	1206.9395	0
95808	95808	2	1	1206.9396	0
95808	95808	3	1	1206.9395	0
95809	95809	2	1	790.42	0
95809	95809	3	1	790.42	0
95810	95810	2	1	790.42	0
95810	95810	3	1	790.42	0
95811	95811	1	1	898.4545	0
95813	95813	3	1	768.1523	0
95814	95814	3	1	768.1523	0
95815	95815	2	1	876.7449	0
95815	95815	3	1	876.7449	0
95816	95816	2	1	876.7449	0
95816	95816	3	1	876.7449	0
95817	95817	2	1	1375.6609	0
95817	95817	3	1	1375.6609	0
95818	95818	2	1	1488.953	0
95818	95818	3	1	1488.9529	0
95820	95820	2	1	1158.5729	0
95820	95820	3	1	1158.5728	0
95822	95822	1	1	889.2376	0
95823	95823	2	1	1245.124	0
95823	95823	3	1	1245.124	0
95824	95824	2	1	1467.3422	0
95824	95824	3	1	1467.3423	0
95827	95827	2	1	1468.0383	0
95827	95827	3	1	1468.0383	0
95828	95828	2	1	1468.0383	0
95828	95828	3	1	1468.0383	0
95829	95829	2	1	1245.7932	0
95829	95829	3	1	1245.7932	0
95830	95830	2	1	1066.0732	0
95830	95830	3	1	1066.0732	0
95832	95832	1	1	481.8212	0
95833	95833	1	1	481.8212	0
95834	95834	2	1	1221.5336	0
95835	95835	2	1	1221.5336	0
95836	95836	2	1	1025.6553	0
95836	95836	3	1	1025.6552	0
95837	95837	2	1	1025.6553	0
95837	95837	3	1	1025.6552	0
95838	95838	2	1	1283.9761	0
95838	95838	3	1	1283.976	0
95839	95839	2	1	980.2106	0
95839	95839	3	1	980.2106	0
95841	95841	2	1	633.5121	0
95841	95841	3	1	633.5121	0
95842	95842	2	1	633.5121	0
95842	95842	3	1	633.5121	0
95843	95843	2	1	1151.7255	0
95844	95844	2	1	1151.7255	0
95846	95846	2	1	1082.3126	0
95846	95846	3	1	1082.3126	0
95847	95847	2	1	1082.3126	0
95847	95847	3	1	1082.3126	0
95848	95848	2	1	1226.295	0
95848	95848	3	1	1226.2949	0
95849	95849	2	1	1155.7881	0
95849	95849	3	1	1155.7881	0
95850	95850	2	1	1466.1382	0
95850	95850	3	1	1466.1382	0
95851	95851	2	1	1466.1382	0
95851	95851	3	1	1466.1382	0
95853	95853	2	1	471.7986	0
95853	95853	3	1	471.7986	0
95854	95854	2	1	471.7986	0
95854	95854	3	1	471.7986	0
95855	95855	2	1	1187.317	0
95855	95855	3	1	1187.317	0
95856	95856	2	1	1187.317	0
95856	95856	3	1	1187.317	0
95858	95858	2	1	933.7828	0
95858	95858	3	1	933.7828	0
95859	95859	2	1	933.7828	0
95859	95859	3	1	933.7828	0
95860	95860	2	1	1210.2855	0
95860	95860	3	1	1210.2855	0
95862	95862	2	1	1480.6593	0
95862	95862	3	1	1480.6593	0
95863	95863	2	1	1480.6593	0
95863	95863	3	1	1480.6593	0
95864	95864	2	1	1201.4596	0
95864	95864	3	1	1201.4596	0
95865	95865	2	1	1201.4596	0
95865	95865	3	1	1201.4596	0
95866	95866	2	1	495.836	0
95867	95867	2	1	495.836	0
95868	95868	2	1	1339.1083	0
95868	95868	3	1	1339.1083	0
95870	95870	2	1	1230.2881	0
95870	95870	3	1	1230.2881	0
95871	95871	2	1	1493.7095	0
95871	95871	3	1	1493.7095	0
95872	95872	2	1	1444.0563	0
95872	95872	3	1	1444.0563	0
95873	95873	2	1	1444.0563	0
95873	95873	3	1	1444.0563	0
95875	95875	2	1	1201.5698	0
95875	95875	3	1	1201.5698	0
95876	95876	2	1	1201.5698	0
95876	95876	3	1	1201.5698	0
95878	95878	2	1	1313.5737	0
95878	95878	3	1	1313.5737	0
95879	95879	2	1	1160.2374	0
95879	95879	3	1	1160.2374	0
95881	95881	2	1	1135.3512	0
95881	95881	3	1	1135.3512	0
95882	95882	2	1	1135.3512	0
95882	95882	3	1	1135.3512	0
95883	95883	2	1	1191.5958	0
95883	95883	3	1	1191.5958	0
95886	95886	2	1	1292.6344	0
95886	95886	3	1	1292.6344	0
95887	95887	2	1	1292.6344	0
95887	95887	3	1	1292.6344	0
95888	95888	2	1	1181.782	0
95888	95888	3	1	1181.782	0
95889	95889	2	1	1181.782	0
95889	95889	3	1	1181.782	0
95890	95890	2	1	891.2228	0
95890	95890	3	1	891.2228	0
95891	95891	2	1	891.2228	0
95891	95891	3	1	891.2228	0
95892	95892	2	1	837.3696	0
95892	95892	3	1	837.3696	0
95893	95893	2	1	837.3696	0
95893	95893	3	1	837.3696	0
95894	95894	2	1	1232.569	0
95894	95894	3	1	1232.569	0
95895	95895	2	1	1232.569	0
95895	95895	3	1	1232.569	0
95897	95897	2	1	1316.3071	0
95897	95897	3	1	1316.3071	0
95898	95898	2	1	1316.3071	0
95898	95898	3	1	1316.3071	0
95900	95900	2	1	961.314	0
95900	95900	3	1	961.314	0
95901	95901	2	1	961.314	0
95901	95901	3	1	961.314	0
95902	95902	2	1	1029.5232	0
95902	95902	3	1	1029.5232	0
95903	95903	2	1	1029.5232	0
95903	95903	3	1	1029.5232	0
95905	95905	2	1	1500.1426	0
95905	95905	3	1	1500.1426	0
95907	95907	2	1	904.9387	0
95907	95907	3	1	904.9387	0
95908	95908	2	1	904.9387	0
95908	95908	3	1	904.9387	0
95909	95909	2	1	1073.1498	0
95909	95909	3	1	1073.1497	0
95910	95910	2	1	1073.1498	0
95910	95910	3	1	1073.1497	0
95911	95911	2	1	935.8401	0
95911	95911	3	1	935.8401	0
95912	95912	2	1	935.8401	0
95912	95912	3	1	935.8401	0
95913	95913	2	1	1105.9407	0
95913	95913	3	1	1105.9407	0
95914	95914	2	1	1105.9407	0
95914	95914	3	1	1105.9407	0
95916	95916	2	1	820.4777	0
95916	95916	3	1	820.4777	0
95917	95917	2	1	820.4777	0
95917	95917	3	1	820.4777	0
95918	95918	2	1	1022.1036	0
95918	95918	3	1	1022.1036	0
95919	95919	2	1	509.815	0
95920	95920	2	1	509.815	0
95921	95921	2	1	1409.797	0
95921	95921	3	1	1409.797	0
95923	95923	3	1	768.4867	0
95924	95924	3	1	768.4867	0
95925	95925	2	1	1087.1896	0
95925	95925	3	1	1087.1896	0
95926	95926	2	1	1087.1896	0
95926	95926	3	1	1087.1896	0
95927	95927	2	1	1151.7319	0
95927	95927	3	1	1151.7319	0
95928	95928	2	1	1151.7319	0
95928	95928	3	1	1151.7319	0
95929	95929	2	1	1093.3557	0
95929	95929	3	1	1093.3556	0
95930	95930	2	1	1093.3557	0
95930	95930	3	1	1093.3556	0
95932	95932	2	1	1233.5988	0
95932	95932	3	1	1233.5988	0
95933	95933	2	1	1096.7562	0
95933	95933	3	1	1096.7562	0
95934	95934	2	1	1096.7562	0
95934	95934	3	1	1096.7562	0
95935	95935	2	1	1364.0828	0
95935	95935	3	1	1364.0828	0
95936	95936	2	1	1364.0828	0
95936	95936	3	1	1364.0828	0
95937	95937	2	1	1200.5243	0
95937	95937	3	1	1200.5243	0
95938	95938	2	1	1200.5243	0
95938	95938	3	1	1200.5243	0
95940	95940	2	1	1045.7937	0
95940	95940	3	1	1045.7937	0
95941	95941	2	1	1045.7937	0
95941	95941	3	1	1045.7937	0
95942	95942	2	1	971.7795	0
95942	95942	3	1	971.7795	0
95943	95943	2	1	971.7795	0
95943	95943	3	1	971.7795	0
95945	95945	2	1	1143.2268	0
95946	95946	2	1	1143.2268	0
95948	95948	2	1	1150.725	0
95948	95948	3	1	1150.7249	0
95949	95949	2	1	1150.725	0
95949	95949	3	1	1150.7249	0
95950	95950	2	1	1196.9319	0
95950	95950	3	1	1196.9318	0
95951	95951	2	1	1064.5497	0
95951	95951	3	1	1064.5497	0
95952	95952	2	1	1213.178	0
95952	95952	3	1	1213.1779	0
95953	95953	2	1	1213.178	0
95953	95953	3	1	1213.1779	0
95954	95954	2	1	1082.8799	0
95954	95954	3	1	1082.8799	0
95955	95955	2	1	1082.8799	0
95955	95955	3	1	1082.8799	0
95957	95957	2	1	1110.4811	0
95957	95957	3	1	1110.4811	0
95958	95958	2	1	1006.593	0
95958	95958	3	1	1006.593	0
95959	95959	2	1	879.6789	0
95959	95959	3	1	879.6789	0
95960	95960	2	1	879.6789	0
95960	95960	3	1	879.6789	0
95962	95962	2	1	1213.5405	0
95962	95962	3	1	1213.5405	0
95963	95963	2	1	1213.5405	0
95963	95963	3	1	1213.5405	0
95964	95964	2	1	1135.2145	0
95964	95964	3	1	1135.2144	0
95965	95965	2	1	1135.2145	0
95965	95965	3	1	1135.2144	0
95966	95966	2	1	1108.624	0
95966	95966	3	1	1108.624	0
95967	95967	2	1	1108.624	0
95967	95967	3	1	1108.624	0
95968	95968	2	1	1285.6489	0
95968	95968	3	1	1285.6489	0
95969	95969	2	1	1247.6354	0
95969	95969	3	1	1247.6354	0
95971	95971	2	1	962.7495	0
95971	95971	3	1	962.7495	0
95972	95972	2	1	999.838	0
95972	95972	3	1	999.838	0
95973	95973	2	1	1440.4011	0
95973	95973	3	1	1440.4011	0
95974	95974	2	1	1440.4011	0
95974	95974	3	1	1440.4011	0
95975	95975	2	1	1459.8677	0
95975	95975	3	1	1459.8677	0
95976	95976	2	1	1459.8677	0
95976	95976	3	1	1459.8677	0
95979	95979	2	1	1395.959	0
95979	95979	3	1	1395.959	0
95980	95980	2	1	1395.959	0
95980	95980	3	1	1395.959	0
95981	95981	2	1	1421.105	0
95981	95981	3	1	1421.105	0
95982	95982	2	1	1421.105	0
95982	95982	3	1	1421.105	0
95983	95983	2	1	1156.9023	0
95983	95983	3	1	1156.9023	0
95984	95984	2	1	1096.192	0
95984	95984	3	1	1096.192	0
95985	95985	2	1	912.8192	0
95985	95985	3	1	912.8192	0
95986	95986	2	1	912.8192	0
95986	95986	3	1	912.8192	0
95988	95988	2	1	1156.8271	0
95988	95988	3	1	1156.8271	0
95989	95989	2	1	1156.8271	0
95989	95989	3	1	1156.8271	0
95990	95990	2	1	1119.8193	0
95990	95990	3	1	1119.8193	0
95991	95991	2	1	1119.8193	0
95991	95991	3	1	1119.8193	0
95992	95992	2	1	997.9758	0
95992	95992	3	1	997.9758	0
95993	95993	2	1	997.9758	0
95993	95993	3	1	997.9758	0
95994	95994	2	1	1151.725	0
95995	95995	2	1	1305.3684	0
95995	95995	3	1	1305.3684	0
95996	95996	2	1	1305.3684	0
95996	95996	3	1	1305.3684	0
95997	95997	2	1	1047.3234	0
95997	95997	3	1	1047.3234	0
95998	95998	2	1	1047.3234	0
95998	95998	3	1	1047.3234	0
95999	95999	3	1	762.8188	0
96000	96000	3	1	762.8188	0
96001	96001	2	1	1130.5808	0
96001	96001	3	1	1130.5808	0
96003	96003	1	1	481.8193	0
96004	96004	1	1	481.8193	0
96005	96005	2	1	1465.2799	0
96005	96005	3	1	1465.2799	0
96006	96006	2	1	1448.636	0
96006	96006	3	1	1448.636	0
96007	96007	2	1	1448.636	0
96007	96007	3	1	1448.636	0
96008	96008	2	1	1281.5828	0
96008	96008	3	1	1281.5828	0
96009	96009	2	1	1199.1243	0
96009	96009	3	1	1199.1243	0
96010	96010	2	1	834.6477	0
96010	96010	3	1	834.6476	0
96013	96013	2	1	1510.4626	0
96013	96013	3	1	1510.4625	0
96014	96014	2	1	921.4788	0
96014	96014	3	1	921.4788	0
96015	96015	2	1	921.4788	0
96015	96015	3	1	921.4788	0
96017	96017	2	1	1217.5277	0
96017	96017	3	1	1217.5277	0
96018	96018	2	1	1353.4866	0
96018	96018	3	1	1353.4866	0
96019	96019	2	1	1037.0293	0
96019	96019	3	1	1037.0293	0
96020	96020	2	1	1037.0293	0
96020	96020	3	1	1037.0293	0
96021	96021	2	1	1197.3495	0
96021	96021	3	1	1197.3495	0
96022	96022	2	1	1197.3495	0
96022	96022	3	1	1197.3495	0
96023	96023	2	1	1228.1183	0
96023	96023	3	1	1228.1183	0
96024	96024	2	1	1228.1183	0
96024	96024	3	1	1228.1183	0
96025	96025	2	1	1043.0337	0
96025	96025	3	1	1043.0337	0
96026	96026	2	1	1043.0337	0
96026	96026	3	1	1043.0337	0
96027	96027	2	1	1146.8551	0
96027	96027	3	1	1146.8551	0
96028	96028	2	1	1146.8551	0
96028	96028	3	1	1146.8551	0
96029	96029	2	1	1024.6556	0
96029	96029	3	1	1024.6555	0
96030	96030	2	1	1070.4437	0
96030	96030	3	1	1070.4437	0
96032	96032	2	1	1331.9237	0
96032	96032	3	1	1331.9237	0
96033	96033	2	1	1331.9237	0
96033	96033	3	1	1331.9237	0
96037	96037	4	1	734.414	0
96038	96038	4	1	734.414	0
96039	96039	2	1	778.0256	0
96039	96039	3	1	778.0256	0
96040	96040	2	1	778.0256	0
96040	96040	3	1	778.0256	0
96042	96042	2	1	1055.2955	0
96042	96042	3	1	1055.2954	0
96043	96043	2	1	1055.2955	0
96043	96043	3	1	1055.2954	0
96044	96044	2	1	1186.6787	0
96044	96044	3	1	1186.6787	0
96045	96045	2	1	477.8247	0
96045	96045	3	1	477.8248	0
96046	96046	2	1	477.8247	0
96046	96046	3	1	477.8248	0
96047	96047	2	1	1307.4945	0
96047	96047	3	1	1307.4945	0
96048	96048	2	1	1224.5988	0
96048	96048	3	1	1224.5988	0
96050	96050	2	1	1128.7753	0
96050	96050	3	1	1128.7751	0
96051	96051	2	1	945.4773	0
96051	96051	3	1	945.4772	0
96052	96052	2	1	945.4773	0
96052	96052	3	1	945.4772	0
96053	96053	2	1	1080.6825	0
96053	96053	3	1	1080.6825	0
96054	96054	2	1	1080.6825	0
96054	96054	3	1	1080.6825	0
96055	96055	2	1	1115.4838	0
96055	96055	3	1	1115.4838	0
96056	96056	2	1	1115.4838	0
96056	96056	3	1	1115.4838	0
96059	96059	2	1	1367.2782	0
96059	96059	3	1	1367.2781	0
96061	96061	2	1	1251.0525	0
96061	96061	3	1	1251.0525	0
96062	96062	2	1	826.9186	0
96062	96062	3	1	826.9186	0
96063	96063	2	1	826.9186	0
96063	96063	3	1	826.9186	0
96064	96064	2	1	826.9186	0
96064	96064	3	1	826.9186	0
96065	96065	2	1	1235.2142	0
96065	96065	3	1	1235.2141	0
96066	96066	2	1	1235.2142	0
96066	96066	3	1	1235.2141	0
96068	96068	2	1	1375.7793	0
96068	96068	3	1	1375.7793	0
